molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
CHEMBL2017563,0,0,0,0,1,6,0,-1,484.480,10.700,794.111,259.647,95.036,343.746,95.681,1447.164,0.000,7.750,0.0791176,0.0000000,0.7791647,51.192,14.275,22.663,12.905,4.446,-5.777,-6.445,-5.370,767.838,-0.607,2093.237,-1.484,8.863,0.924,4,0.170,3,100.000,95.681,26.307,77.394,8,0,22,0,22,0,35,1,0.027
CHEMBL2017564,3,0,0,0,0,5,0,-1,510.518,16.544,862.722,395.738,99.037,265.405,102.543,1543.731,0.000,7.750,0.1772969,0.0000000,0.7487584,54.950,14.839,25.153,10.841,5.609,-8.141,-7.624,-6.863,1139.550,-0.664,2076.841,-1.930,8.759,0.847,5,0.814,1,88.579,102.543,0.000,80.776,8,2,25,0,25,3,37,1,0.000
CHEMBL2017565,2,0,0,0,0,5,1,-1,550.444,11.423,823.976,237.930,100.699,286.990,198.358,1484.996,0.000,9.750,0.0878754,0.0000000,0.7639539,52.806,13.702,24.840,12.909,4.631,-6.777,-7.674,-6.720,1098.936,-0.401,6687.156,-1.884,8.818,1.440,3,0.109,1,95.529,198.358,0.000,99.466,10,1,25,0,25,1,39,1,0.001
CHEMBL2017566,2,0,0,0,0,5,0,-1,520.513,14.757,862.492,241.925,96.467,423.881,100.219,1550.522,0.000,7.750,0.1404408,0.0000000,0.7511536,56.735,15.996,25.521,11.900,5.848,-8.126,-8.091,-7.580,1205.325,-0.632,2142.952,-1.324,8.745,1.441,3,0.834,1,90.413,100.219,0.000,80.823,8,2,26,0,26,0,38,1,0.000
CHEMBL2017567,2,0,0,0,0,5,0,-1,520.513,15.152,850.629,230.746,97.321,421.700,100.862,1538.464,0.000,7.750,0.1492228,0.0000000,0.7576754,56.232,15.812,25.502,11.863,5.763,-7.904,-8.091,-7.464,1183.045,-0.621,2117.271,-1.348,8.734,1.604,3,0.799,1,89.772,100.862,0.000,79.263,8,2,26,0,26,0,38,1,0.000
CHEMBL2017568,1,0,0,0,1,1,0,-1,366.422,14.665,688.832,367.029,131.717,190.087,0.000,1196.138,1.000,7.250,0.1798059,0.0105251,0.7911138,42.889,11.864,21.927,14.567,2.420,-4.792,-3.765,-4.444,292.078,-0.900,263.452,-3.181,8.744,0.807,3,0.059,3,85.245,0.000,35.343,90.789,8,0,23,0,16,5,27,0,0.004
CHEMBL2017569,1,0,0,0,1,1,0,-1,378.433,13.501,686.431,366.708,131.461,188.262,0.000,1208.394,1.000,7.250,0.1508426,0.0105619,0.7992958,43.362,11.952,21.729,14.934,2.502,-4.577,-4.420,-4.303,266.864,-0.869,265.050,-3.183,8.774,0.834,3,0.096,3,85.019,0.000,40.574,90.534,8,0,24,0,24,6,28,0,0.007
CHEMBL2017570,1,0,0,0,1,1,0,0,434.420,13.714,732.363,304.158,131.876,189.636,106.693,1285.359,1.000,7.250,0.1463300,0.0098995,0.7806477,46.455,12.065,23.223,14.720,3.380,-6.014,-5.134,-4.611,290.085,-0.678,1008.162,-3.186,8.824,0.904,3,0.291,3,90.811,106.693,35.526,90.828,8,0,23,0,16,5,31,1,0.000
CHEMBL2017571,0,0,0,0,1,1,0,0,420.393,10.838,703.421,276.081,131.675,188.059,107.605,1240.181,1.000,7.250,0.0947092,0.0103068,0.7936089,44.632,11.572,21.924,14.726,3.106,-5.471,-5.274,-4.394,285.168,-0.627,1024.688,-3.188,8.829,0.944,3,0.177,3,89.076,107.605,36.699,92.103,8,0,22,0,22,4,30,0,0.001
CHEMBL2017572,1,0,0,0,1,1,0,-1,394.475,15.121,731.825,411.698,131.010,189.117,0.000,1292.577,1.000,7.250,0.1768794,0.0099067,0.7841429,46.739,12.804,23.224,14.604,3.026,-5.570,-4.327,-4.552,300.632,-0.917,267.887,-3.172,8.729,0.770,3,0.312,3,89.014,0.000,34.611,91.367,8,0,23,0,16,5,29,0,0.001
CHEMBL2017573,0,0,0,0,1,1,0,-1,420.513,11.043,771.386,463.328,132.663,175.395,0.000,1363.995,1.000,7.250,0.0894044,0.0093987,0.7710842,49.466,13.462,22.923,15.251,3.442,-5.985,-4.952,-4.698,247.900,-0.984,257.635,-3.251,8.854,0.938,3,0.497,3,89.950,0.000,43.163,88.015,8,0,27,0,22,9,31,1,0.000
CHEMBL2017574,2,0,0,0,1,2,0,-2,438.603,12.933,806.969,485.086,131.302,190.581,0.000,1445.441,1.000,7.250,0.1157160,0.0089842,0.7661407,52.228,14.364,24.235,14.643,3.982,-6.709,-5.218,-4.851,293.846,-1.048,266.046,-3.076,8.727,0.740,3,0.673,1,94.435,0.000,35.508,90.588,8,0,23,0,16,5,31,1,0.000
CHEMBL2016588,0,0,0,0,1,2,0,-1,422.529,10.633,752.156,466.214,117.033,168.909,0.000,1376.381,1.000,7.250,0.0821504,0.0096390,0.7955782,49.258,13.309,22.752,14.824,3.634,-5.486,-4.893,-4.271,349.498,-0.790,372.575,-2.889,8.856,0.945,3,0.501,3,93.745,0.000,43.044,85.449,8,0,23,0,16,5,31,0,0.002
CHEMBL2017575,2,0,0,0,1,1,0,-2,448.567,15.100,819.394,499.265,143.042,177.087,0.000,1468.313,1.000,7.250,0.1552947,0.0088480,0.7624613,53.657,14.593,25.335,14.763,4.028,-7.146,-5.392,-4.846,234.163,-1.137,201.658,-3.436,8.705,0.728,3,0.776,1,92.940,0.000,33.908,93.181,8,0,29,0,22,11,33,1,0.000
CHEMBL2017576,1,0,0,0,1,4,0,-1,570.776,8.828,900.183,668.930,84.301,146.952,0.000,1766.502,0.000,7.750,0.0441191,0.0000000,0.7850732,63.376,16.246,25.831,12.038,6.009,-7.749,-7.545,-4.336,999.612,-0.589,806.699,-2.171,8.842,0.905,3,1.181,1,89.901,0.000,24.703,71.433,8,2,33,0,26,15,42,1,0.000
CHEMBL2017577,2,0,0,0,1,4,0,-1,492.663,13.966,883.009,616.763,89.979,176.266,0.000,1645.359,0.000,7.750,0.1185408,0.0000000,0.7633211,58.808,15.619,25.152,11.525,5.213,-7.741,-5.935,-4.828,1052.797,-0.707,705.527,-2.173,8.722,0.701,3,0.830,1,100.000,0.000,15.111,76.528,8,1,23,0,16,5,36,1,0.000
CHEMBL2017579,5,0,0,0,1,3,0,-1,532.644,15.751,944.442,303.447,88.743,552.252,0.000,1715.560,0.000,7.750,0.1446192,0.0000000,0.7338270,65.850,19.230,28.458,14.893,6.120,-8.866,-7.503,-7.098,967.422,-0.716,726.416,-0.922,8.725,0.773,6,1.076,1,90.300,0.000,21.198,76.465,8,2,35,0,28,5,40,1,0.000
CHEMBL2017580,1,0,0,0,1,3,0,-1,524.544,12.289,867.883,311.084,84.025,365.667,107.107,1575.492,0.000,7.750,0.0958550,0.0000000,0.7544804,58.463,15.657,25.487,13.243,5.429,-7.973,-6.972,-5.874,1127.456,-0.339,3135.259,-1.492,8.798,0.817,4,0.669,1,87.444,107.107,18.466,77.144,8,2,29,0,22,5,38,1,0.000
CHEMBL2017581,4,0,0,0,1,4,0,-1,528.728,13.962,945.349,490.689,94.761,359.899,0.000,1732.719,0.000,7.750,0.1125097,0.0000000,0.7380033,64.058,18.023,27.108,13.001,5.965,-8.902,-7.061,-6.113,937.932,-0.838,630.230,-1.614,8.712,0.658,4,1.083,1,89.152,0.000,15.717,79.245,8,2,29,0,22,5,38,1,0.000
CHEMBL2017582,1,0,0,0,1,2,0,0,516.445,4.224,768.861,307.633,85.133,181.169,194.926,1409.146,0.000,7.750,0.0126645,0.0000000,0.7905956,50.686,12.004,21.932,12.599,4.455,-6.378,-6.440,-4.410,950.738,0.013,9246.821,-2.258,8.948,1.139,3,0.229,1,93.374,194.926,26.448,72.703,8,1,23,0,16,5,36,1,0.001
CHEMBL2017583,2,0,0,0,1,2,0,-1,502.418,10.515,786.138,290.637,92.594,188.553,214.354,1394.890,0.000,7.750,0.0792620,0.0000000,0.7679971,50.186,11.968,22.699,12.357,4.393,-6.965,-6.567,-4.811,889.992,-0.078,9906.973,-2.370,8.842,0.955,3,0.188,1,92.499,214.354,21.161,79.115,8,1,22,0,22,4,35,1,0.000
CHEMBL2017584,1,0,0,0,1,2,0,-1,448.447,13.538,761.427,379.959,86.586,188.273,106.609,1348.576,0.000,7.750,0.1359093,0.0000000,0.7752716,48.330,12.140,22.283,12.066,3.721,-6.095,-4.996,-4.692,1053.424,-0.256,2932.894,-2.260,8.777,0.798,3,0.053,3,100.000,106.609,19.121,76.913,8,0,23,0,16,5,32,1,0.002
CHEMBL2017585,3,0,0,0,1,2,0,-1,524.544,14.012,877.191,309.548,86.259,374.259,107.124,1578.650,0.000,7.750,0.1243763,0.0000000,0.7474721,59.314,15.828,26.195,13.599,5.444,-8.294,-6.972,-6.029,1063.243,-0.323,2974.865,-1.599,8.784,0.807,5,0.721,1,87.077,107.124,19.004,76.877,8,2,29,0,22,5,38,1,0.000
CHEMBL2017586,1,0,0,0,1,3,0,-1,504.554,9.653,816.910,463.575,86.098,171.894,95.344,1516.151,0.000,7.750,0.0614572,0.0000000,0.7813023,54.238,13.625,23.299,12.467,4.756,-6.663,-6.188,-4.516,916.155,-0.324,2573.902,-2.213,8.833,0.947,3,0.497,1,94.847,95.344,27.320,72.814,8,1,23,0,16,5,36,1,0.001
CHEMBL2017588,1,0,0,0,0,6,1,-1,472.466,3.900,800.083,282.076,110.810,285.016,122.180,1406.435,2.000,6.700,0.0108144,0.0118428,0.7587692,49.001,13.997,23.298,12.585,5.166,-7.807,-7.074,-6.795,881.221,-0.781,2015.098,-1.982,8.183,1.157,3,0.798,1,96.948,122.180,0.000,88.493,7,1,22,0,22,5,34,1,0.000
CHEMBL2017593,1,0,0,0,0,5,1,0,462.978,4.307,825.758,370.708,84.478,298.892,71.680,1466.721,2.000,5.750,0.0126494,0.0098476,0.7560388,52.188,15.804,23.603,11.829,5.940,-8.534,-7.057,-6.905,1566.004,-0.547,1984.082,-1.543,8.222,1.111,2,1.183,1,100.000,0.000,0.000,75.797,6,1,25,3,22,8,33,1,0.000
CHEMBL2017597,1,0,0,0,0,5,1,0,478.541,5.665,847.817,393.535,85.404,283.677,85.201,1508.645,2.000,5.750,0.0212732,0.0095914,0.7503339,53.721,15.092,24.286,11.790,6.229,-8.986,-7.374,-6.925,1534.681,-0.540,2302.200,-1.614,8.267,1.223,3,1.294,1,100.000,85.201,0.000,75.790,6,1,25,3,22,8,35,1,0.000
CHEMBL2017760,2,0,0,0,1,7,1,-2,493.992,6.409,890.093,402.845,114.775,300.793,71.680,1565.459,2.000,9.200,0.0262371,0.0146173,0.7325282,54.874,17.194,26.572,17.695,4.282,-6.965,-5.884,-5.920,431.375,-1.108,970.543,-1.903,8.178,1.100,3,0.347,1,100.000,0.000,34.250,105.205,8,0,22,0,22,5,35,1,0.001
CHEMBL1552719,1,0,0,0,0,4,0,-2,456.521,6.846,776.372,208.746,137.133,401.535,28.958,1399.377,0.000,7.250,0.0334882,0.0000000,0.7793244,51.115,15.357,21.764,11.521,4.525,-6.608,-7.083,-7.018,495.979,-1.112,334.052,-2.248,9.463,1.299,5,0.571,1,100.000,0.000,0.000,92.781,8,0,28,0,28,0,33,1,0.001
CHEMBL1086580,0,0,0,0,0,2,0,1,312.309,2.644,514.224,139.060,64.549,153.942,156.673,878.274,1.000,2.500,0.0079577,0.0048617,0.8625136,29.180,7.648,12.740,5.984,4.009,-5.094,-5.301,-4.491,2419.833,0.249,9277.546,-1.975,9.141,1.361,3,0.440,3,100.000,117.415,0.000,41.419,3,0,16,0,16,3,21,0,0.027
CHEMBL1867804,0,0,0,0,0,6,0,0,439.488,8.349,640.472,351.277,100.010,156.765,32.421,1226.134,0.000,7.250,0.0568496,0.0000000,0.8650149,40.560,11.661,18.059,8.836,3.379,-3.723,-6.362,-4.464,1115.600,-0.610,838.114,-2.234,8.946,1.171,5,-0.017,3,100.000,0.000,0.000,94.854,9,0,22,0,22,0,31,0,0.485
CHEMBL1898239,0,0,0,0,0,5,0,-1,409.462,11.159,713.452,296.648,111.941,275.636,29.227,1261.965,0.000,6.500,0.0986759,0.0000000,0.7915864,43.772,12.941,19.336,9.382,4.022,-5.647,-6.072,-6.219,859.736,-0.857,607.450,-2.132,9.166,1.137,4,0.330,3,100.000,0.000,0.000,87.966,8,0,22,0,22,0,29,0,0.007
CHEMBL1980297,2,0,0,0,1,6,0,-2,488.538,12.202,815.630,95.449,194.052,447.152,78.977,1443.723,5.000,6.700,0.1031338,0.0183682,0.7574042,52.041,17.491,30.455,20.105,3.623,-6.719,-6.980,-6.216,100.322,-1.860,163.836,-2.945,7.857,0.522,5,0.313,1,83.978,46.867,19.386,120.832,8,0,26,0,26,0,35,1,0.000
CHEMBL2022867,1,0,0,0,0,0,0,1,271.321,3.875,540.459,0.000,42.516,497.943,0.000,915.397,0.000,2.000,0.0164020,0.0000000,0.8436104,35.236,10.462,12.939,6.666,4.506,-5.409,-5.166,-6.437,3914.878,0.165,2162.759,-0.549,8.720,0.975,1,0.740,3,100.000,0.000,0.000,28.208,3,0,21,0,21,0,21,0,0.297
CHEMBL2023457,0,0,0,0,0,1,0,1,301.347,3.029,567.479,92.747,42.364,432.368,0.000,981.579,0.000,2.750,0.0093440,0.0000000,0.8417161,36.616,10.647,13.599,6.802,4.573,-5.205,-5.456,-6.155,3927.954,0.105,2170.569,-0.681,8.652,0.973,2,0.689,3,100.000,0.000,0.000,36.483,4,0,21,0,21,0,23,0,0.269
CHEMBL2023802,0,0,0,0,0,10,0,-2,491.546,8.756,822.386,504.078,136.788,181.520,0.000,1516.895,2.000,8.250,0.0505397,0.0141871,0.7763539,49.865,15.162,24.330,12.713,4.469,-6.469,-7.114,-6.016,499.737,-1.552,233.736,-2.441,8.605,1.153,8,0.636,1,100.000,0.000,0.000,117.990,10,0,21,0,21,0,36,2,0.001
CHEMBL2023067,0,1,0,0,0,4,0,0,427.303,4.202,599.668,143.781,181.017,197.168,77.703,1119.635,3.000,7.000,0.0157684,0.0202184,0.8695705,37.968,12.573,21.547,14.168,1.935,-4.200,-5.865,-5.309,47.448,-0.684,54.079,-5.840,9.063,0.720,2,0.149,3,68.278,0.000,0.000,106.542,7,0,21,0,21,5,27,0,0.000
CHEMBL2022467,0,1,0,0,0,4,0,0,427.303,6.405,596.275,143.740,180.007,189.992,82.536,1120.616,3.000,7.000,0.0366046,0.0203335,0.8750297,37.939,12.573,21.849,14.106,1.964,-4.168,-5.865,-5.186,48.506,-0.644,58.865,-5.846,9.008,0.801,2,0.156,3,68.616,0.000,0.000,106.811,7,0,21,0,21,5,27,0,0.000
CHEMBL2023066,0,1,0,0,0,4,0,-2,425.492,9.813,687.352,144.020,204.923,338.409,0.000,1289.840,3.000,8.500,0.0746496,0.0214191,0.8337001,46.129,14.697,25.915,16.953,2.072,-4.857,-5.644,-6.563,28.152,-1.245,11.544,-5.783,8.781,0.915,4,0.293,2,65.021,0.000,0.000,117.907,8,0,27,0,27,5,32,0,0.000
CHEMBL2022464,0,1,0,0,0,4,0,-1,362.433,8.883,611.740,242.145,185.194,184.401,0.000,1122.423,3.000,7.000,0.0703038,0.0198194,0.8538252,37.958,11.955,21.852,14.112,1.595,-4.050,-4.612,-5.503,43.312,-0.973,18.389,-5.962,8.786,0.624,3,0.139,3,65.579,0.000,0.000,106.257,7,0,21,0,21,5,27,0,0.000
CHEMBL2024308,0,1,0,0,0,6,0,0,270.346,6.791,537.267,256.821,143.247,136.051,1.147,892.718,2.000,7.250,0.0516601,0.0190837,0.8345482,27.019,8.821,15.973,11.659,0.480,-1.515,-1.322,-5.584,108.240,-0.768,50.211,-5.167,9.402,0.472,2,-0.526,3,66.170,0.000,0.000,78.359,5,0,11,0,11,4,18,0,0.056
CHEMBL2024309,0,1,0,0,0,6,0,0,284.373,7.169,562.231,280.952,141.153,138.464,1.663,941.891,2.000,7.250,0.0545705,0.0182363,0.8265145,29.010,9.299,16.688,11.722,0.783,-1.906,-1.569,-5.726,113.304,-0.773,53.099,-5.120,9.427,0.480,2,-0.420,3,68.297,0.000,0.000,78.132,5,0,12,0,12,5,19,0,0.027
CHEMBL2024310,0,1,0,0,0,8,1,-2,356.436,9.928,684.870,356.890,189.140,138.046,0.793,1165.535,2.000,9.250,0.0845709,0.0191007,0.7820609,36.672,11.852,20.902,13.869,0.970,-2.940,-2.188,-6.443,39.736,-1.580,16.922,-5.814,9.756,0.668,3,-0.354,3,61.250,0.000,0.000,113.113,7,0,12,0,12,5,24,0,0.001
CHEMBL2024378,0,1,0,0,0,7,0,0,298.399,8.700,593.730,311.424,142.978,138.582,0.746,1000.068,2.000,7.250,0.0756857,0.0172689,0.8145710,30.697,9.867,17.509,11.590,1.104,-2.239,-1.825,-5.919,108.878,-0.895,50.277,-5.057,9.490,0.654,2,-0.336,3,69.865,0.000,0.000,78.568,5,0,12,0,12,5,20,0,0.015
CHEMBL2024379,0,1,0,0,0,9,1,-2,370.463,7.504,715.382,391.104,189.381,134.897,0.000,1228.567,2.000,9.250,0.0458341,0.0182860,0.7754601,38.523,12.468,20.962,13.702,1.337,-3.270,-2.452,-6.535,39.528,-1.680,16.659,-5.733,9.520,0.596,3,-0.248,3,63.356,0.000,0.000,112.619,7,0,12,0,12,5,25,0,0.000
CHEMBL2024381,0,1,0,0,0,8,0,0,298.399,9.001,602.678,320.657,144.669,135.416,1.936,1013.594,2.000,7.250,0.0799288,0.0170125,0.8096964,30.566,9.995,17.482,11.381,1.170,-2.226,-1.830,-5.983,104.931,-0.987,49.040,-5.003,9.372,0.645,2,-0.350,3,69.964,0.000,0.000,78.278,5,0,11,0,11,4,20,0,0.018
CHEMBL2024382,0,1,0,0,0,8,0,0,312.426,7.063,626.236,344.147,142.894,138.530,0.665,1060.222,2.000,7.250,0.0470529,0.0163725,0.8029550,32.462,10.458,17.668,11.446,1.457,-2.603,-2.085,-6.107,109.077,-0.996,50.324,-4.960,9.384,0.539,2,-0.243,3,71.945,0.000,0.000,78.499,5,0,12,0,12,5,21,0,0.009
CHEMBL2024383,0,1,0,0,0,10,1,-2,384.490,8.246,738.817,414.518,186.651,137.648,0.000,1277.674,2.000,9.250,0.0532157,0.0177060,0.7707401,39.872,12.969,21.483,13.538,1.654,-3.494,-2.718,-6.624,41.955,-1.735,17.768,-5.577,9.509,0.544,3,-0.173,3,65.674,0.000,0.000,112.658,7,0,12,0,12,5,26,0,0.000
CHEMBL2024384,0,1,0,0,1,7,0,0,355.451,8.891,683.707,430.785,129.325,121.790,1.806,1177.696,1.000,6.250,0.0671191,0.0091413,0.7888306,37.646,11.202,17.677,10.388,2.069,-3.508,-2.659,-4.882,107.959,-0.841,70.325,-4.864,9.412,0.641,2,-0.042,3,75.454,0.000,16.727,99.792,7,0,11,0,11,4,24,0,0.002
CHEMBL2024385,0,1,0,0,1,7,0,0,389.468,7.719,729.866,256.362,135.345,336.595,1.564,1247.661,1.000,6.250,0.0477618,0.0085632,0.7679262,42.497,13.510,19.409,11.825,2.782,-4.403,-3.704,-6.244,98.872,-0.986,60.825,-4.219,9.021,0.738,3,0.136,3,78.942,0.000,14.353,99.604,7,0,17,0,17,4,27,0,0.001
CHEMBL2024386,0,1,0,0,1,7,0,0,395.516,10.033,746.296,490.424,132.430,121.585,1.858,1296.703,1.000,6.250,0.0776318,0.0083747,0.7705732,42.406,12.446,19.450,10.527,2.863,-4.632,-3.437,-5.176,101.665,-0.942,65.399,-4.922,9.384,0.644,2,0.270,3,79.633,0.000,16.306,99.688,7,0,17,0,17,10,27,0,0.000
CHEMBL2024387,0,1,0,0,1,7,0,1,458.359,9.730,764.575,256.719,127.961,243.552,136.343,1328.264,1.000,6.250,0.0712753,0.0081745,0.7643073,44.834,14.561,21.033,11.388,3.747,-5.558,-5.107,-5.859,112.913,-0.586,396.351,-4.410,9.219,0.803,3,0.353,3,85.624,0.000,15.904,98.379,7,0,17,0,17,4,29,0,0.000
CHEMBL2024388,0,1,0,0,1,7,0,0,457.467,9.437,778.725,257.145,135.042,267.639,118.900,1342.533,1.000,6.250,0.0663392,0.0080259,0.7557840,45.635,13.261,21.194,11.417,3.746,-5.829,-5.089,-6.112,101.927,-0.744,269.125,-4.456,9.445,0.904,2,0.388,3,84.823,117.122,13.054,99.642,7,0,17,0,17,4,31,1,0.000
CHEMBL2024389,0,1,0,0,1,7,0,0,369.478,10.237,713.473,458.695,125.026,128.070,1.681,1229.239,1.000,6.250,0.0852590,0.0087600,0.7778190,39.769,11.750,18.621,10.448,2.498,-4.045,-2.936,-5.090,119.325,-0.833,77.713,-4.763,9.391,0.636,2,0.091,3,78.742,0.000,16.387,99.750,7,0,12,0,12,5,25,0,0.001
CHEMBL2024390,0,1,0,0,1,7,0,0,403.495,9.881,748.980,280.712,133.362,333.990,0.916,1294.414,1.000,6.250,0.0754234,0.0083447,0.7669089,44.343,13.938,20.424,11.928,3.085,-4.701,-3.983,-6.248,101.016,-0.969,63.221,-4.191,9.017,0.731,3,0.262,3,80.886,0.000,15.546,98.903,7,0,18,0,18,5,28,0,0.001
CHEMBL2024391,0,1,0,0,1,7,0,0,409.543,8.412,776.135,519.108,127.602,127.683,1.742,1349.011,1.000,6.250,0.0524579,0.0080527,0.7607432,44.558,13.015,19.808,10.551,3.230,-5.190,-3.717,-5.364,114.572,-0.926,73.184,-4.812,9.393,0.628,2,0.408,3,82.712,0.000,15.536,99.707,7,0,18,0,18,11,28,0,0.000
CHEMBL2024392,0,1,0,0,1,7,0,1,472.385,9.224,789.939,281.071,124.175,245.810,138.884,1375.735,1.000,6.250,0.0618451,0.0079120,0.7572882,46.756,15.072,21.551,11.284,4.083,-6.093,-5.391,-5.983,127.451,-0.563,447.517,-4.333,9.200,0.803,3,0.479,3,88.536,0.000,13.807,97.997,7,0,18,0,18,5,30,1,0.000
CHEMBL2024393,0,1,0,0,1,7,0,0,471.494,9.300,799.242,281.155,132.412,266.484,119.191,1390.192,1.000,6.250,0.0622182,0.0078199,0.7537078,47.532,13.711,21.789,11.460,4.066,-6.190,-5.372,-6.140,107.438,-0.721,287.408,-4.412,9.422,0.897,2,0.517,3,87.105,117.485,13.313,98.978,7,0,18,0,18,5,32,1,0.000
CHEMBL2024394,1,1,0,0,1,9,1,-2,475.559,5.571,868.359,357.676,177.044,331.787,1.851,1515.788,1.000,8.250,0.0204724,0.0095007,0.7348942,51.897,16.627,23.431,13.587,3.306,-5.906,-4.631,-6.756,43.394,-1.761,22.816,-4.812,9.047,0.804,4,0.335,3,75.607,0.000,9.605,134.407,9,0,18,0,18,5,33,1,0.000
CHEMBL2024395,0,1,0,0,1,8,0,0,369.478,10.139,714.500,460.398,126.777,125.491,1.834,1235.029,1.000,6.250,0.0832350,0.0087474,0.7791381,39.334,11.798,18.420,10.240,2.521,-3.894,-2.941,-5.056,114.390,-0.908,74.710,-4.708,9.469,0.637,2,0.065,3,78.546,0.000,16.606,99.369,7,0,11,0,11,4,25,0,0.001
CHEMBL2024397,0,1,0,0,1,8,0,-2,409.543,10.260,782.505,523.776,133.287,123.813,1.629,1361.652,1.000,6.250,0.0773155,0.0079872,0.7592571,44.385,13.159,20.072,10.458,3.265,-5.096,-3.722,-5.370,98.720,-1.058,63.905,-4.834,9.358,0.690,2,0.399,3,81.760,0.000,16.889,100.116,7,0,17,0,17,10,28,0,0.000
CHEMBL2024398,0,1,0,0,1,8,0,1,472.385,7.630,789.739,285.932,123.679,241.519,138.610,1382.883,1.000,6.250,0.0421031,0.0079140,0.7601016,46.359,15.087,21.113,11.015,4.127,-5.932,-5.395,-5.917,129.312,-0.607,451.222,-4.243,9.207,0.798,3,0.458,3,88.907,0.000,13.607,97.067,7,0,17,0,17,4,30,1,0.000
CHEMBL2024399,1,1,0,0,1,8,0,0,471.494,6.662,812.865,286.586,136.831,270.102,119.347,1405.638,1.000,6.250,0.0315784,0.0076889,0.7465559,47.542,13.969,21.334,11.381,4.135,-6.249,-5.377,-6.273,96.241,-0.864,259.458,-4.384,9.460,0.953,2,0.514,1,86.654,117.674,14.055,99.963,7,0,17,0,17,4,32,1,0.000
CHEMBL2024400,0,1,0,0,1,8,0,-2,383.505,9.963,746.716,488.293,131.914,125.942,0.566,1290.064,1.000,6.250,0.0769501,0.0083700,0.7675095,41.540,12.413,19.085,10.505,2.823,-4.394,-3.219,-5.246,98.543,-1.012,65.130,-4.802,9.443,0.675,2,0.208,3,79.158,0.000,18.622,100.179,7,0,12,0,12,5,26,0,0.000
CHEMBL2024401,0,1,0,0,1,8,0,-2,417.522,7.367,785.081,311.388,134.487,337.412,1.793,1353.393,1.000,6.250,0.0401059,0.0079610,0.7537026,46.094,14.628,20.483,11.681,3.453,-5.252,-4.268,-6.478,102.148,-1.094,62.249,-4.104,9.034,0.794,3,0.374,3,83.123,0.000,13.597,99.651,7,0,18,0,18,5,29,0,0.000
CHEMBL2021967,0,1,0,0,1,8,0,1,486.412,10.009,813.994,308.339,125.587,241.018,139.050,1425.485,1.000,6.250,0.0702735,0.0076782,0.7525218,48.059,15.565,22.077,11.132,4.383,-6.348,-5.679,-6.038,122.550,-0.657,433.754,-4.280,9.217,0.847,3,0.571,1,89.985,0.000,14.264,97.485,7,0,18,0,18,5,31,1,0.000
CHEMBL2021968,2,1,0,0,1,8,0,0,485.520,9.657,835.763,312.363,135.390,269.425,118.585,1451.375,1.000,6.250,0.0642534,0.0074782,0.7417688,49.366,14.444,22.393,11.437,4.430,-6.170,-5.661,-6.347,98.937,-0.870,265.868,-4.360,9.480,0.958,2,0.638,3,88.598,116.955,14.264,99.749,7,0,18,0,18,5,33,1,0.000
CHEMBL2021969,1,1,0,0,1,10,1,-2,489.585,11.505,909.763,389.490,181.231,337.482,1.560,1581.816,1.000,8.250,0.0836813,0.0090683,0.7216734,53.952,17.481,24.949,14.044,3.694,-6.255,-4.917,-6.997,34.898,-1.957,20.594,-4.773,9.036,0.790,4,0.465,1,76.186,0.000,16.506,134.818,9,0,18,0,18,5,34,1,0.000
CHEMBL2021970,0,1,0,0,1,9,0,-2,383.505,8.672,753.084,497.557,128.527,125.304,1.695,1300.581,1.000,6.250,0.0578258,0.0082992,0.7651498,41.313,12.507,18.689,10.143,2.916,-4.408,-3.223,-5.281,109.555,-1.040,71.561,-4.645,9.337,0.689,2,0.193,3,80.523,0.000,16.877,99.934,7,0,11,0,11,4,26,0,0.000
CHEMBL2021971,0,1,0,0,1,9,0,-2,417.522,8.040,792.833,320.189,136.898,333.918,1.827,1366.350,1.000,6.250,0.0473118,0.0078831,0.7510892,45.937,14.765,20.489,11.451,3.513,-5.238,-4.273,-6.504,97.424,-1.194,58.830,-4.065,9.023,0.779,3,0.366,3,83.109,0.000,13.307,99.064,7,0,17,0,17,4,29,0,0.000
CHEMBL2021972,1,1,0,0,1,9,0,-2,423.569,8.438,817.058,558.252,131.923,125.497,1.386,1421.795,1.000,6.250,0.0500798,0.0076494,0.7484056,46.166,13.819,20.241,10.288,3.653,-5.569,-4.007,-5.553,102.580,-1.147,65.793,-4.707,9.296,0.675,2,0.517,3,84.330,0.000,16.421,100.134,7,0,17,0,17,10,29,0,0.000
